Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Names_Extracted,Video_ID,Duration,Thumbnail_URL
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-27,17:30,Jak wygląda początek depresji? || Kinga Rajchel #73,"🧠 Dlaczego nasz umysł nie daje nam spokoju?
🖤 Dla tych, którzy uśmiechają się, żeby nikt nie pytał.
🚫 Źle prowadzona terapia to też trauma.

🎙 Kinga Rajchel o depresji, ruminacjach i zawodzie psychoterapuety

[Współpraca reklamowa] Na odcinek zaprasza Bank Pekao S.A. – Twój partner w życiowym balansie.

Wygodnie i za darmo z Kontem Przekorzystnym i złotą kartą!

0 zł za prowadzenie konta bezwarunkowo
0 zł za obsługę złotej karty do konta*
0 zł za przewalutowanie przy płatności kartą do konta**
0 zł opłaty naszego banku za wypłaty z bankomatów z Polsce i zagranicą***
0 zł za przelewy bez ograniczeń w aplikacji PeoPay****

Więcej: https://tinyurl.com/PekaoKontoWakacje

*0 zł za obsługę złotej karty do konta w przypadku wpływu na rachunek w poprzednim miesiącu kalendarzowym min. 1000 zł przelewem z zewnątrz i min. 5 płatności tą kartą do konta, wyrażenia i utrzymania zgód marketingowych dla banku na kontakt telefoniczny w celach marketingowych oraz na wysyłanie informacji handlowej za pośrednictwem środków komunikacji elektronicznej przez bank oraz niewycofania żadnej ze zgód oraz nie zgłoszenia sprzeciwu na przetwarzanie danych osobowych w celach marketingowych. Do ukończenia 26. roku życia za ww. usługi dotyczące Konta Przekorzystnego jest bezwarunkowe 0 zł. Pozostałe opłaty i prowizje znajdziesz w Taryfie Opłat i Prowizji. **Przewalutowanie odbywa się po kursie organizacji płatniczej, bez dodatkowej opłaty z naszej strony. ***Brak prowizji banku za wypłaty gotówki złotą kartą do konta ze wszystkich bankomatów w Polsce i za granicą. Operator bankomatu może pobrać dodatkową opłatę za wypłatę gotówki. Informacja o opłacie zostanie wyświetlona na ekranie bankomatu przed wykonaniem wypłaty. Opłata zostanie doliczona do kwoty transakcji. Jeśli nie chcesz ponosić tej opłaty, zrezygnuj z wypłaty w tym bankomacie. ****PeoPay jest częścią usługi bankowości elektronicznej banku. Aby korzystać z PeoPay niezbędny jest dostęp do internetu.
 
W scenografii studia znajduje się plakat autorstwa Kai Renkas wykonany dla Banku Pekao S.A.

Lista lektur polecanych przez Kingę: 

1. „Transdiagnostyczna terapia poznawczo-behawioralna zaburzeń emocjonalnych” David H. Barlow wyd. GWP 
2. „Umysł ponad nastrojem. Zmień nastrój poprzez zmianę sposobu myślenia” Christine Padesky, Dennis Greenberger, Wydawnictwo Uniwersytetu Jagiellońskiego 
3. „Pokonaj depresję, zanim ona pokona ciebie” Robert L. Leahy, Wydawnictwo Uniwersytetu Jagiellońskiego
4. „Perfekcjonizm Jak uwolnić się od samokrytyki, zbudować stabilne poczucie własnej wartości i odnaleźć wewnętrzną równowagę?” Sharon Martin wyd. GWP

Spis Treści:
00:00:00 Najlepsze fragmenty
00:01:47 Wstęp i zmiana postrzegania depresji 
00:03:00 Przyczyny depresji i ruminacje
00:11:43 Kiedy myśli sygnalizują, że coś jest nie tak?
00:14:11 Kto jest najbardziej narażony na depresję?
00:17:53 Czym różni się umysł osoby zdrowej, a chorej na depresje? 
00:21:04 Nieoczywiste objawy depresji 
00:23:42 Cechy depresji męskiej i żeńskiej 
00:31:56 Czym różni się stan obniżonego nastroju od depresji?  
00:37:44 Na ile można wyleczyć się z depresji? 00:42:43 Styl życia, a depresja 
00:48:18 Jakie metody terapeutyczne są najbardziej skuteczne przy leczeniu depresji? 
00:50:28 Nurty terapeutyczne, które mogą zaszkodzić 
00:56:09 Jak szukać pomocy będąc w gorszej sytuacji materialnej? 
00:59:11 Czy w Polsce łatwo zostać psychoterapeutą? 
01:02:42 Jak wybrać specjalistę bezpiecznie i unikać zagrożeń?
01:08:17 Co robi państwo, żeby uregulować zawód psychoterapeuty?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski, KINGA RAJCHEL, DEPRESJA, KIEDY ZACZYNA SIĘ DEPRESJA, JAK LECZYĆ, OBJAWY, TERAPIA, POMOC",long,14641,345,65,0,hd,false,True,22,"Wydawnictwo Uniwersytetu, Kinga Rajchel, Konta Przekorzystnego, Kai Renkas, Dennis Greenberger, Taryfie Opłat, Kontem Przekorzystnym, Christine Padesky, Sharon Martin, Wydawnictwo Uniwersytetu Jagiellońskiego, Perfekcjonizm Jak, Banku Pekao, Bank Pekao, Spis Treści",UFu-XU0dNn0,PT1H14M5S,https://i.ytimg.com/vi/UFu-XU0dNn0/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-28,22:30,"Rymanowski, Bosak: Z kim Konfederacji po drodze?","Krzysztof Bosak – 43 lata, wicemarszałek Sejmu, jeden z liderów Konfederacji, prezes Ruchu Narodowego. Urodził się w Zielonej Górze. W młodości trenował akrobatykę sportową, uprawiał windsurfing, był instruktorem żeglarskim. Studiował architekturę, ekonomię i filozofię, ale żadnego z tych kierunków nie skończył. Był prezesem Młodzieży Wszechpolskiej, w Lidze Polskich Rodzin współpracował z Romanem Giertychem.

Wpadnij tu👇
X – https://twitter.com/RymanowskiLive
TikTok – https://www.tiktok.com/@rymanowskilive
Instagram – https://www.instagram.com/bogdan.rymanowski/
X – https://twitter.com/bogrymanowski

#rymanowski #rymanowskilive #bosak #konfederacja #po #pis #sejm #polskapolityka #polska","bogdan rymanowski, rymanowski, rymanowski live, live, rozmowa, podcast, stream, wywiad, konfederacja, bosak, krzysztof bosak, polityka, sejm, wicemarszałek, sejm rp, poseł, po, pis, rząd, koalicja rządząca, opozycja, platforma obywatelska, prawo i sprawiedliwość, wybory, kaczyński, tusk, mentzen",unknown,3408,1084,0,0,sd,false,False,24,"Krzysztof Bosak, Młodzieży Wszechpolskiej, Lidze Polskich, Romanem Giertychem, Ruchu Narodowego, Lidze Polskich Rodzin, Zielonej Górze",TudYFEy922A,P0D,https://i.ytimg.com/vi/TudYFEy922A/default_live.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-29,12:01,Jerzy Brzęczek miał wrócić do kadry?  #kołtoń #brzęczek #trener #urban #polska #piłkanożna #pzpn,,"rymanowski, rymanowskilive",long,1045,39,0,0,hd,false,True,24,Jerzy Brzęczek,eWoR7CsLsy0,PT2M49S,https://i.ytimg.com/vi/eWoR7CsLsy0/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-29,08:00,Jakim prezesem jest Cezary Kulesza?  #kołtoń #opinia #kulesza #pzpn #piłkanożna #sport #polska,,"rymanowski, rymanowskilive",long,1516,47,2,0,hd,false,True,24,Cezary Kulesza,0AKXtoibBjE,PT2M56S,https://i.ytimg.com/vi/0AKXtoibBjE/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-28,12:01,Tajemniczy kontrakt Urbana – ile naprawdę potrwa?  #kołtoń #urban #pzpn #kulesza #piłkanożna,,"rymanowski, rymanowskilive",long,2936,77,2,0,hd,false,True,24,,mUmNv-H_1bA,PT2M32S,https://i.ytimg.com/vi/mUmNv-H_1bA/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-28,08:00,Czy Lewy dogada się z Urbanem? Komentuje Roman Kołtoń  #lewandowski #urban #polska #piłkanożna,,"rymanowski, rymanowskilive",long,3775,54,6,0,hd,false,True,24,"Komentuje Roman, Czy Lewy, Komentuje Roman Kołtoń",nVh7r0kTKxw,PT1M18S,https://i.ytimg.com/vi/nVh7r0kTKxw/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-27,12:01,Co dalej z Unią Europejską? Odpowiada Adam Bielan  #ue #polska #niemcy #brexit #merkel #bielan,,"rymanowski, rymanowskilive",long,6819,147,15,0,hd,false,True,24,"Odpowiada Adam Bielan, Odpowiada Adam, Unią Europejską",fUxiL65R9VY,PT1M43S,https://i.ytimg.com/vi/fUxiL65R9VY/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-27,08:00,Znakomita historia prezydenta elekta? Tłumaczy Adam Bielan  #prezydent #wybory #nawrocki #polityka,,"rymanowski, rymanowskilive",long,21204,767,77,0,hd,false,True,24,"Tłumaczy Adam Bielan, Tłumaczy Adam",kQFILkXa53o,PT2M9S,https://i.ytimg.com/vi/kQFILkXa53o/default.jpg
WINI,UCapiydRNc88rlAYcgzjPYGg,2025-07-28,17:30,"VIOLA ""FROGSZOPOSTING"": Granica między inspiracją a kradzieżą - ŻABKA, NETLIFX, ANIELA | WINI","Dzisiejsza rozmowa (nie wywiad): VIOLA ""FROGSZOPOSTING"": Granica między inspiracją a kradzieżą - ŻABKA, NETLIFX, ANIELA. Viola Kowalska, znana z konta Żabiara czy Frogshoposting, opowiada Winiemu o tym, jak zobaczyła swoją postać… w serialu Netfliksa ""Aniela"". Czy to tylko inspiracja, czy ktoś naprawdę zrobił „kopiuj-wklej”? Rozmawiamy o granicach kreatywności w internecie, stylu frogshoposting, oraz realiach pracy w Żabce na kasie, marnowaniu jedzenia ze sklepów, absurdalnych zasadach i przepisach oraz obciążeniach jakie niesie rola ajenta.  Viola wspomina również jak Żabka stawala się dla jej klientów miejsce wytchnienia, w którym mogli znaleźć pomoc. Zapraszamy na odcinek!

VIOLA ""FROGSZOPOSTING"" KOWALSKA 👉
https://www.instagram.com/frogszoposting/

🤝 Partnerem formatu rozmów Winiego jest wypożyczalnia samochodów ODKRYJ AUTO, z kodem WINI10 otrzymujecie 10% rabat na rezerwacje samochodu 👉 https://www.odkryj-auto.pl/?p=WINI10 

🤝 Partnerem kanału Winiego jest KAMBUKKA - producent kubków termicznych i butelek na wodę 👉 https://mojakambukka.pl/. Z KODEM WINI15 OTRZYMUJECIE 15% RABAT NA ZAMÓWIENIE 

🤝 KONESSO.PL jest oficjalnym partnerem rozmów Winiego. Z kodem WINI50, otrzymujecie 50 zł zniżki na produkty nieprzecenione przy zakupach za minimum 350 zł 👉 https://www.konesso.pl

💲 WSPIERAJ KANAŁ: https://youtube.com/channel/UCapiydRNc88rlAYcgzjPYGg/join

🔔 SUBSKRYBUJ http://youtube.com/WINIWIZJA?sub_confirmation=1
🔥 PATRONITE http://patronite.pl/WINIWIZJA
🛒 SKLEP https://winiego.com
👍 FACEBOOK http://facebook.com/WiniStoproRap
📱 TIKTOK: http://tiktok.com/@winitv
❤ INSTAGRAM https://instagram.com/wininieoficjalnie
✉︎ KONTAKT: winistopro@gmail.com
🎵 Studio STOPROCENT studio@stoprocent.com
💭 kanał Mamy Winiego - Ostatnio czytałam http://youtube.com/Ostatnioczytalam?sub_confirmation=1

🎬 WSZYSTKIE ROZMOWY https://youtube.com/playlist?list=PLr05O-dbnSQf0tqHUV82f3tFHjKULgdr_

⬇️ POZOSTAŁE SERIE ⬇️ 

✪ ZDANIEM WINIEGO http://youtube.com/playlist?list=PLr05O-dbnSQe8K6k6PZn67eM9jLt_J7EH
✪ NA ŻYWO http://youtube.com/playlist?list=PLr05O-dbnSQfzHe_eDUs2uH8_yqh3tMQX
✪ MUZYKA http://youtube.com/playlist?list=PLr05O-dbnSQdOADaVBulzdi_51ZUxeXGZ
✪ FOREVAYANG http://youtube.com/playlist?list=PLr05O-dbnSQeqxTpusQJXKwWgLEEUBY9r
✪ UNBOXINGI http://youtube.com/playlist?list=PLr05O-dbnSQcARDH3fUHSK9Ofjtq9E8Gu
✪ GOTOWANIE http://youtube.com/playlist?list=PLr05O-dbnSQfO29v6Ho9hUt5vP7O15mbc
✪ TELEDYSKI http://youtube.com/playlist?list=PLr05O-dbnSQep9NopakgtGFRcKMlcU5Uw

---------------------------------------------------------------------
Copyright © Wini. All rights reserved.
---------------------------------------------------------------------

#Wini #ESSA #WiniRozmawia #ViolaKowalska #Frogszoposting","Wini, Winiwizja, Viola Kowalska, Frogshopostin, zabiera, Netlfix, Aniela, Netflix Aniela, Żabka, Żabka Polska, Żabka sklep, Żabka sklep jedzenie, netflix serial",long,4230,72,41,0,hd,false,True,24,"Viola Kowalska, Netflix Aniela, Żabka Polska, Mamy Winiego",0qPdMZ5q8DI,PT1H48M43S,https://i.ytimg.com/vi/0qPdMZ5q8DI/default.jpg
This Is IT - Maciej Kawecki,UCk1qY09hkqTworXLBKd5M-w,2025-07-29,06:30,Czwarte prawo robotyki odmieni sztuczną inteligencję | prof. Dariusz Jemielniak,"Partnerem kanału jest Meta, która opracowuje rozwiązania open source AI. To przyszłość technologii poprawiającej jakość naszego życia i napędzającej gospodarkę. Więcej na: https://opensource.fb.com/

Czy sztuczna inteligencja powinna ujawniać, że nie jest człowiekiem? Prof. Dariusz Jemielniak – członek Polskiej Akademii Nauk i były członek zarządu Wikipedii – ostrzega: AI udająca ludzi to zagrożenie większe niż myślisz. W rozmowie poruszamy też temat śmierci Wikipedii, dyskryminacji w algorytmach, przyszłości open source i kultury startupowej w Polsce. Zapraszamy do oglądania, dr Maciej Kawecki & prof. Dariusz Jemielniak. 

Materiał powstał we współpracy komercyjnej z Meta: https://opensource.fb.com/

Spis treści:
00:00 - Czwarte prawo robotyki odmieni sztuczną inteligencję
01:20 - Dlaczego ""Człowiekowi jest bliżej do szympansa, niż do AI""
06:40 - Największy przełom w rozwoju sztucznej inteligencji
09:50 - Przeniesienie praw fizyki do AI i robotyka
14:00 - Open source jako gwarant bezpieczeństwa AI
17:36 - Open Source vs BigTech
25:00 - Badanie polskich biskupów
28:16 - Jak Dariusz stał się jednym z najmłodszych profesorów w Polsce?
28:50 - Największe wyzwania PAN

🔔 Subskrybuj: https://youtube.com/@MK_ThisIsIT?sub_confirmation=1 
📖 Poznaj historie wybitnych Polaków: https://thisisit.edu.pl/
👍 Facebook: https://facebook.com/kawecki.maciej 
📷 Instagram: https://instagram.com/kawecki.maciej
📱 TikTok: https://www.tiktok.com/@maciejkawecki
❌ Twitter https://twitter.com/kawecki_maciej 
💼 LinkedIn https://linkedin.com/in/maciejkawecki

🎙️ Posłuchaj: https://ffm.bio/_maciejkawecki

https://www.youtube.com/playlist?list=PLqhEivjRx10mIqd8BKQBrvlB_kzh0Rahx

Opinie gościa są jego własnymi poglądami i nie muszą odzwierciedlać stanowiska redakcji.
#ThisIsIt #MaciejKawecki","Maciej Kawecki, Maciej Kawecki podcast, this is it, maciej kawecki, this is it maciej kawecki, kawecki, dr kawecki, dr maciej kawecki, kanał popularnonaukowy, maciej kawecki nauka, ciekawostki naukowe, nowości naukowe, kanał naukowy youtube, maciej kawecki youtube, maciej kawecki rozmowy, youtube nauka, this is it nauka, this is it ciekawostki, kawecki youtube, maciej kawecki yt",long,23402,1142,242,0,hd,false,True,28,"Jak Dariusz, Polskiej Akademii, Maciej Kawecki, Polskiej Akademii Nauk, Open Source, Dariusz Jemielniak",q9lNd-6EUoI,PT31M3S,https://i.ytimg.com/vi/q9lNd-6EUoI/default.jpg
Imponderabilia,UCoXxgqIOTa8qCM7Hd7RiURw,2025-07-27,17:22,"""Powinienem wisieć"" umysł przestępcy skazanego na dożywocie. Zbyszek Nowak","Jak wygląda dożywocie? Wyrok kary eliminacyjnej w Polsce jest sprawą nadal kontrowersyjną.  Polacy są za karą śmierci i w większości ją popierają. Zbyszek Nowak przeprowadził 24 rozmowy z osobami skazanymi za najcięższe przestępstwa na dożywocie. I co dalej się z tymi osobami dzieje? Podobnie jak w 7 metrów pod ziemią Nowak opowiada o tym jak opisują np. brutalne morderstwo osadzeni. To opowieść niemal jak podcast true crime, wszystko tu dzieje się naprawdę. Jak wyglądają więzienia w Polsce? Czy są tam skazani za niewinność? Czy przestępcy owiani złą sławą faktycznie zachowują się tak jak się o nich opowiada? Jak wygląda umysł przestępcy? Zapraszam na rozmowę.

Książkę Zbyszka znajdziesz tu: https://lubimyczytac.pl/cytaty/5165912/ksiazka/24-razy-dozywocie-rozmowy-twarza-w-twarz

✅ SUBSKRYBUJ, by nie przegapić kolejnych gości: http://bit.ly/ImponderabiliaTV
Mój Instagram 📸 https://www.instagram.com/karolpaciorek/ 

🛑 Rozmowa dostępna jako PODCAST:  
🎧 Spotify: http://bit.ly/ImponderabiliaSpotify
🍏 Apple Podcasts: http://bit.ly/ImponderabiliaItunes

📩 Propozycje współpracy:
karolpaciorek@werefantasy.com

#Imponderabilia","karol, paciorek, karolpaciorek, imponderabilia, rozmowa, wywiad, szczerze, podcast, karol paciorek, zbyszek nowak, 7 metrow pod ziemią, kara śmierci, kara dożywocie, wiezienia w polsce, więzienie w polsce, najgorsza kara, umysł przestępcy, brutalne zabójstwo, zbrodnia doskonała, zbrodnia niedoskonała, true crime, 5 nie zabijaj, powinienem wisieć",long,24741,559,62,0,hd,true,True,22,"Apple Podcasts, Zbyszek Nowak, Książkę Zbyszka, Mój Instagram",rXR6bH786Lw,PT1H43M13S,https://i.ytimg.com/vi/rXR6bH786Lw/default.jpg
Imponderabilia,UCoXxgqIOTa8qCM7Hd7RiURw,2025-07-27,07:03,"Moment, który wszystko zmienił. Rozmowa z Gonciarzem z 2018 roku",,,shorts,12337,48,7,0,hd,false,True,22,,e2F9fEE8u_w,PT26S,https://i.ytimg.com/vi/e2F9fEE8u_w/default.jpg
Podcast Charyzmatyczny,UCfXcJk9FxlHl5mbxc77e5qA,2025-07-27,17:01,"Co bym zrobił, gdybym nie miał pieniędzy na psychoterapię? | psycholog Dawid Straszak","Co robić, gdy nie masz pieniędzy na psychoterapię.

☎ Centrum Wsparcia dla Osób Dorosłych w Kryzysie Psychicznym
800 702 222

📩 Psychologiczny newsletter Dawida Straszaka: http://dawidstraszak.pl/newsletter

__
Współpraca reklamowa:
👩‍💼👨‍💼 HireWise - Agencja HR skupiona na kompetencjach

Rekrutujemy specjalistów, managerów i dyrektorów. Pomagamy tworzyć sprawnie działające zespoły: https://hirewise.pl/fjwl
__

👉 Skąd wiedzieć co Ci dolega psychicznie?
👉 Czy warto iść na terapię na NFZ? I jak się na nią dostać?
👉 Kogo prosić o pomoc, gdy jest ciężko?
👉 Jak wyrwać się z błędnego koła, gdy życie przestaje Cię cieszyć?
👉 Kiedy zwątpiłem w skuteczność pomocy psychologicznej?
👉 Jaka jedna książka pomaga w pracy nad sobą?

⏰  Znaczniki czasowe: 
00:00 - Wprowadzenie
01:03 - Blok Sponsorowany: HireWise
02:20 - Skąd wiedzieć co mi jest?
06:05 - Prompt do AI
08:40 - Lekarz pierwszego kontaktu i psychiatra
13:35 - Psychoterapia na NFZ
17:07 - Inni ludzie
24:03 - Jak wyrwać się z błędnego koła?
30:27 - Journaling
35:48 - 1 książka do zmiany myślenia
39:29 - Co mi pomagało w trudnych momentach?
41:30 - Zmiana

🙋‍♂️ Prowadzący: DAWID STRASZAK 
psycholog, twórca podcastu Charyzmatyczny 
▪ Newsletter: http://dawidstraszak.pl/newsletter 
▪ Instagram: https://www.instagram.com/dawid_straszak/
▪ LinkedIn: https://www.linkedin.com/in/dawid-straszak/

📚 Piśmiennictwo:
▪  Ekers, D., Webster, L., van Straten, A., Cuijpers, P., Richards, D., & Gilbody, S. (2014). Behavioural activation for depression; an update of meta-analysis of effectiveness and sub group analysis.
▪ Frattaroli, J. (2006). Experimental disclosure and its moderators: A meta-analysis.
▪ Książka „Umysł ponad nastrojem. Zmień nastrój poprzez zmianę sposobu myślenia” aut. Padesky Christine A. Greenberger Dennis
▪ Psychoterapia na NFZ (strona rządowa):  https://pacjent.gov.pl/artykul/psychoterapia
▪  Centra Zdrowia Psychicznego - lista (strona rządowa): : https://www.gov.pl/web/zdrowie/centra-zdrowia-psychicznego",,long,9662,632,101,0,hd,false,True,22,"Dawid Straszak, Osób Dorosłych, Kryzysie Psychicznym, Centra Zdrowia, Centrum Wsparcia, Padesky Christine, Blok Sponsorowany, Dawida Straszaka, Centra Zdrowia Psychicznego, Greenberger Dennis",y2Ld92yLPGQ,PT47M26S,https://i.ytimg.com/vi/y2Ld92yLPGQ/default.jpg
didaskalia,UCvO1VxAIoV3E7IhQ6EAXxyQ,2025-07-29,14:30,Sarmaci i potomkowie Chama,,"didaskalia, patrycjusz wyżga, wywiad, rozmowa, joanna orzeł, sarmaci, szlachta, noe, chłopstwo",long,1311,50,5,0,hd,false,False,22,,f_Z5yTGc-lQ,PT1M12S,https://i.ytimg.com/vi/f_Z5yTGc-lQ/default.jpg
didaskalia,UCvO1VxAIoV3E7IhQ6EAXxyQ,2025-07-27,17:00,Jaka jest prawda o Polsce i Polakach przed Mieszkiem? -  didaskalia#143,"📜 Polacy pochodzą od Sarmatów? A może… od syna Noego?
🔍 Czym naprawdę był mit sarmacki i do czego służył,
🧬 Dlaczego szlachta wierzyła, że chłopi pochodzą od Chama,
🎭 Dlaczego serial „1670” to nie komedia, a historyczny komentarz,
🖋️ Jaką rolę pełniła propaganda w dawnych „silva rerum”.

Mit założycielski Rzeczypospolitej to opowieść pełna iluzji, legend i wygodnych kłamstw. W tym odcinku Didaskalii dr Joanna Orzeł demaskuje to, co przez wieki budowało polską tożsamość elit – i pokazuje, jak szlachta zbudowała władzę na micie własnej wyjątkowości.

👤 Gość: dr Joanna Orzeł, historyczka z Uniwersytetu Łódzkiego, autorka książki „My, Sarmaci”


00:00:00 Najlepsze fragmenty  
00:01:58 Skąd się Polacy w Polsce wzięli?
00:03:58 Czym była Sarmacja?
00:09:27 Jaki jest związek szlachty z sarmatami?
00:14:00 Czy Sarmaci byli potężni?
00:18:30 Czy Wielka Lechia to sarmacja?
00:24:00 Co szlachta w XVII wieku myślała o swoich sąsiadach?
00:28:57 Mit Palemona 
00:32:35 Jak postrzegaliśmy swoich zachodnich sąsiadów?
00:34:06 Jak potężna była Rzeczpospolita Obojga Narodów?
00:43:26 Dlaczego Polacy uwielbiają się spierać?
00:45:20 DLaczego Polska nie była spichlerzem Europy?
00:47:37 Serial ""1670"", a historyczna prawda
00:55:00 Czym różnił się szlachcic od magnata?
01:00:55 Czy w Polsce rządzili oligarchowie?
01:09:26 Szlachcianki","Didaskalia, Joanna Orzeł, Sarmaci, Historia Polski, Szlachta, Rzeczpospolita Obojga Narodów, Mit narodowy, Kultura szlachecka, 1670 Netflix, Silva rerum, Polska historia, Mit sarmacki, Elity Rzeczypospolitej, Propaganda szlachecka, Tożsamość narodowa",long,57732,1731,396,0,hd,false,True,22,"Czy Wielka, Rzeczpospolita Obojga Narodów, Rzeczpospolita Obojga, Joanna Orzeł, Mit Palemona, Historia Polski, Elity Rzeczypospolitej, Czy Sarmaci, Uniwersytetu Łódzkiego, Dlaczego Polacy, Czy Wielka Lechia",Aed-Jy_BjmE,PT1H19M43S,https://i.ytimg.com/vi/Aed-Jy_BjmE/default.jpg
Siły Specjalne w Biznesie,UC2oKed1wKlVcq_L2NfEqZlw,2025-07-28,17:58,"„Nie wiem, ale spróbuj” – to najcenniejsza lekcja od mojego ojca. #odwaga #działanie #biznes",,,shorts,1676,22,0,0,hd,false,True,22,,-Ifpl3sb4rE,PT55S,https://i.ytimg.com/vi/-Ifpl3sb4rE/default.jpg
Siły Specjalne w Biznesie,UC2oKed1wKlVcq_L2NfEqZlw,2025-07-27,17:26,"Co sprawiło, że zbudował MILIONOWE biznesy? Lech Kaniuk od środka","Dołącz do społeczności elitarnych liderów:
🔴 https://www.sswb.pl/szkolenia/ 

Zapisz się po codzienną motywację :
 🔴 https://subscribepage.io/SSwB

Nasz ostatni odcinek:
🔴 https://youtu.be/VGtXXqqukDI?si=gGIvl9KTYWlYsCI1

Nasza ostatnia rozmowa:
🔴https://youtu.be/x00HDOt4sD0?si=jemZEajmNdE2JU00 

Co sprawia, że niektórzy budują firmy warte miliony, a inni nigdy nie wychodzą poza etap planowania? W tym odcinku zaglądamy „od środka” do świata Lecha Kaniuka – twórcy takich marek jak Pizza Portal, iTaxi czy Sunroof. Próbujemy odkryć, co naprawdę stoi za jego sukcesem.
Czy to kwestia mindsetu? Odporności psychicznej? A może... zupełnie czegoś innego?

Dowiesz się:
 • Jak Lech radzi sobie ze stresem, odpowiedzialnością i presją lidera,
 • Jakie nawyki pozwoliły mu przetrwać najtrudniejsze momenty,
 • Dlaczego nie wiedzieć to nie problem – problemem jest brak działania,
 • Jak podejmuje decyzje, gdy ważą się losy milionów.

Ten wywiad to nie historia sukcesu – to analiza tego, co sprawia, że niektórzy dochodzą do szczytu, 
a inni nie wychodzą z bazy.

SPIS TREŚĆI:
00:00 - 14:44 - Mindset Lecha Kaniuka.
14:45 - 19:15 - Początki biznesu.
19:16 - 36:54 - Emocje w biznesie.
36:55 - 47:46 - Lech Kaniuk od środka.
47:47 - 01:00:56 - Rozwój firmy.
01:00:57 - 01:06:02 - Biznes a życie prywatne.
01:06:03 - 01:13:09 - Budowanie milionowych organizacji.
01:13:10 - Zespół.","zarządzanie ekstremalne, podejmowanie decyzji pod presją, zarządzanie ryzykiem, lider w sytuacjach kryzysowych, operacje specjalne, doświadczenia z sił specjalnych, podcast o zarządzaniu, zarządzanie zespołem, odpowiedzialność lidera, zarządzanie projektami, lider w biznesie, grom, podcast o przywództwie, zarządzanie stresem, teamwork, siły specjalne, podcast dla liderów, zarządzanie kryzysowe, planowanie operacji, biznes i wojsko",long,1234,55,4,0,hd,true,True,22,"Pizza Portal, Lecha Kaniuka, Mindset Lecha Kaniuka, Lech Kaniuk, Mindset Lecha, Jak Lech",NEuIt5wgIdE,PT1H30M16S,https://i.ytimg.com/vi/NEuIt5wgIdE/default.jpg
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-29,15:15,"Samotność, strata i rodzina – Piotr Latała Gosia Ohme",,"Gosia Ohme, podcast ohme, samotność, rodzina, strata, relacje, Life No Makeup, Piotr Latała",shorts,1323,27,0,0,hd,false,True,26,"Piotr Latała Gosia, Life No Makeup, Life No, Piotr Latała, Gosia Ohme",zX71R0d6FME,PT38S,https://i.ytimg.com/vi/zX71R0d6FME/default.jpg
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-29,07:45,Wolność to decyzja Gosia Ohme | Kafka odc. 444,"Czym dla Ciebie jest wolność? Czy to stan ducha, brak zobowiązań, a może codzienna decyzja, by być sobą – nawet gdy to trudne? W tym solowym odcinku Gosia Ohme prowadzi live bez scenariusza – dzieli się tym, co w niej żywe, odpowiada na pytania widzów i mówi o wolności w kontekście relacji, emocji i codziennych wyborów.

Będzie o tym, czego sobie nie pozwalamy, co nas zatrzymuje i co możemy puścić, by poczuć ulgę. O wolności nie głośnej i rewolucyjnej, ale tej cichej, intymnej, która zaczyna się od jednej decyzji.

📌 W tym odcinku usłyszysz:
🕊️ Czym jest wolność emocjonalna i kiedy ją tracimy
💬 Dlaczego codzienne „muszę” zabierają nam lekkość
🌱 Jak zacząć odzyskiwać przestrzeń dla siebie
❤️ O odpowiedzialności, która uwalnia, a nie przytłacza

Hashtagi:
#Kafka #GosiaOhme #wolność #emocje #bliskość #rozmowa #live #QandA #decyzja #lifeNoMakeup","Gosia Ohme, Kafka, live Gosia, emocje, rozmowa bez filtra, Q&A, pytania od widzów, codzienność, bliskość, psychologia, życie tu i teraz, life no makeup, rozmowa na żywo, relacja z sobą, Gosia Ohme live, wolność to decyzja, wolność emocjonalna, Q&A Gosia Ohme, jak być wolnym, jak puścić kontrolę, decyzje, kobieca siła, świadome życie, intymna rozmowa, wtorkowy live, emocje i relacje",long,5542,397,18,0,hd,false,False,26,Gosia Ohme,fS9jV-p7tow,PT1H13M12S,https://i.ytimg.com/vi/fS9jV-p7tow/default.jpg
